Ativo,Data,Maxima dia,Minima dia,Valor abertura,Valor fechamento,Volume,Valor de mercado
CRO,2019-07-19T23:59:59Z,0.0619569865344,0.0542826060107,0.0615010501372,0.0561124850826,4232820.46569573,454536751.308368
CRO,2019-07-20T23:59:59Z,0.0580196808394,0.0547733023649,0.0564043363881,0.0560304481699,3217588.31703902,455407295.627497
CRO,2019-07-21T23:59:59Z,0.0567769697009,0.0532679873125,0.0560304481699,0.0545989964088,3423091.20719323,445268527.790488
CRO,2019-07-22T23:59:59Z,0.0656918246382,0.0542516514583,0.0545707558653,0.0651905061495,8237280.25026859,533430990.958466
CRO,2019-07-23T23:59:59Z,0.0773263751611,0.0655415528285,0.0655415528285,0.0707338667376,13005600.3354301,580728275.772625
CRO,2019-07-24T23:59:59Z,0.0768690775731,0.0623765318951,0.0707338667376,0.06240676048,15822291.6951149,514072127.424292
CRO,2019-07-25T23:59:59Z,0.0677848424925,0.0598211227254,0.062464257171,0.061186089474,5272506.00161553,505693250.903836
CRO,2019-07-26T23:59:59Z,0.0619575785506,0.0573083635824,0.061098112354,0.0611405466353,5435371.31253834,506991930.089975
CRO,2019-07-27T23:59:59Z,0.0631195026669,0.0563411674822,0.0611405466353,0.05674570452,5958571.11999721,472103532.581918
CRO,2019-07-28T23:59:59Z,0.0581629186707,0.0546881188853,0.05674570452,0.0561839835892,5042147.96654931,468969506.854145
CRO,2019-07-29T23:59:59Z,0.0574413335887,0.054015386327,0.0562287556353,0.0545368093536,3370431.01323864,456714650.020559
CRO,2019-07-30T23:59:59Z,0.0676574393657,0.0543954471172,0.0546317622227,0.0593283063048,7927824.34097418,498466135.163617
CRO,2019-07-31T23:59:59Z,0.060286881213,0.0575074413074,0.0591504298408,0.0586295207935,3753736.86298308,494201348.789046
CRO,2019-08-01T23:59:59Z,0.0602595451439,0.0553069794015,0.0586670708372,0.0572591210703,4366238.91565118,482649942.903077
CRO,2019-08-02T23:59:59Z,0.0578857466712,0.0549009738676,0.0571437217172,0.0556828264957,3666065.59356206,469363003.246859
CRO,2019-08-03T23:59:59Z,0.056708307713,0.0552682313707,0.0556276252296,0.0561635282907,3259489.55272211,473414946.231197
CRO,2019-08-04T23:59:59Z,0.0569013320266,0.0548199589029,0.0562131437374,0.056514665227,4208620.68351918,482568146.002237
CRO,2019-08-05T23:59:59Z,0.0601015878565,0.0535804445158,0.0565253123364,0.0553671474913,6763461.43476357,474286615.03963
CRO,2019-08-06T23:59:59Z,0.0563963690149,0.0508285209786,0.0552569576348,0.0517737476078,7152751.923893,444923255.69808
CRO,2019-08-07T23:59:59Z,0.052828794841,0.0464928859383,0.0518662042256,0.0464928859383,12544925.6819274,400815381.970367
CRO,2019-08-08T23:59:59Z,0.0487274908134,0.0447717177667,0.0464928859383,0.047400558876,11934499.3460507,409939079.959561
CRO,2019-08-09T23:59:59Z,0.0563480285118,0.046921190321,0.0471730501638,0.0513805722414,18628301.3529916,445767521.729042
CRO,2019-08-10T23:59:59Z,0.0556381861211,0.0503522553359,0.0513805722414,0.0513224340032,18436647.699489,446669220.137439
CRO,2019-08-11T23:59:59Z,0.0521627103105,0.0491421137626,0.0513730640197,0.0492604337368,14742349.2304829,430072827.875624
CRO,2019-08-12T23:59:59Z,0.0496711485289,0.0471757369625,0.0494121072945,0.047210077838,10840297.6837031,421333776.869274
CRO,2019-08-13T23:59:59Z,0.048667305749,0.0468174698305,0.0473069647281,0.0470427361951,11363082.4172448,421129152.10271
CRO,2019-08-14T23:59:59Z,0.0482444644883,0.0458069218209,0.0471315911999,0.0467504179315,23392073.0285827,419793136.357511
CRO,2019-08-15T23:59:59Z,0.0481585165923,0.0433670532605,0.0467504179315,0.0467554532867,12455915.4214174,421119322.411031
CRO,2019-08-16T23:59:59Z,0.0475113884674,0.0433018045037,0.0467527666278,0.0439242237876,11123853.3007425,396822268.327702
CRO,2019-08-17T23:59:59Z,0.0480118414363,0.0434556550389,0.0437707949835,0.044329698494,14165836.3676955,401699939.092891
CRO,2019-08-18T23:59:59Z,0.0465934352038,0.0437947024685,0.0446015102025,0.0458060745041,12872434.2096352,416333293.609183
CRO,2019-08-19T23:59:59Z,0.0464100875486,0.0443532512997,0.0457281113067,0.0457545627792,12484699.9787436,417118651.08983
CRO,2019-08-20T23:59:59Z,0.0463920098681,0.0434912265788,0.0457545627792,0.0446770494926,11499897.2734499,408519596.387815
CRO,2019-08-21T23:59:59Z,0.0449746766931,0.0422272161489,0.0445690424895,0.0432040697613,10646613.7073129,396234585.002608
CRO,2019-08-22T23:59:59Z,0.0442000590913,0.0421339245587,0.043124409522,0.0436674572132,5103136.63077989,401680787.926901
CRO,2019-08-23T23:59:59Z,0.0439068037021,0.042798191866,0.0436674572132,0.0431075034454,8379722.45860525,397711007.814752
CRO,2019-08-24T23:59:59Z,0.04346537916,0.0423928538735,0.0431646236217,0.0429707459482,9786227.45926166,397626560.109713
CRO,2019-08-25T23:59:59Z,0.0432619314853,0.0419688294171,0.0429707459482,0.0422034174893,7468922.72715745,391682402.041107
CRO,2019-08-26T23:59:59Z,0.0434724433377,0.0420123839679,0.0422027152595,0.0422817169108,8159374.55896722,393567488.23135
CRO,2019-08-27T23:59:59Z,0.042470981926,0.0406459281286,0.0424072465892,0.0407719689611,6329495.04918313,380631463.657393
CRO,2019-08-28T23:59:59Z,0.0418418403869,0.0392260856135,0.0408604378288,0.0410274832197,10657082.3462141,384140887.406369
CRO,2019-08-29T23:59:59Z,0.0412251832589,0.0390732919058,0.0408795786509,0.0400098830025,8025616.52999851,374613082.632996
CRO,2019-08-30T23:59:59Z,0.0408148635844,0.0384558090771,0.0400098830025,0.0386722514301,8735578.56991857,362088819.896895
CRO,2019-08-31T23:59:59Z,0.0396656711882,0.0386425093672,0.0386425093672,0.0390571272912,6413634.74200204,365692417.856646
CRO,2019-09-01T23:59:59Z,0.0407622390115,0.0385333545289,0.0390281931004,0.0390918036538,5838884.61325319,366017093.114689
CRO,2019-09-02T23:59:59Z,0.0421825573965,0.0385590975709,0.0390508676641,0.0410087889189,8470872.75994004,383965852.411892
CRO,2019-09-03T23:59:59Z,0.0415927886214,0.035943748801,0.0410785134218,0.0383490735047,9222248.49073539,359062900.55428
CRO,2019-09-04T23:59:59Z,0.0394908878074,0.0366418711494,0.0383800134538,0.0378839690583,6180114.04014638,354708121.251343
CRO,2019-09-05T23:59:59Z,0.0424300820697,0.0368865306582,0.0378639422755,0.0416761052228,9760315.57415595,390213944.106627
CRO,2019-09-06T23:59:59Z,0.0440188056471,0.0395576819494,0.0416761052228,0.0413291370505,9711219.79663979,386965276.356394
CRO,2019-09-07T23:59:59Z,0.0421689602901,0.0398889815372,0.0419456432261,0.0412093444332,4152778.80763347,385843656.439619
CRO,2019-09-08T23:59:59Z,0.041728271774,0.039380993283,0.0412093444332,0.039463664439,9985807.53346559,381391989.8865
CRO,2019-09-09T23:59:59Z,0.0400398267369,0.0386152160618,0.039463664439,0.0390991108917,10549834.9826752,378940013.094216
CRO,2019-09-10T23:59:59Z,0.0396819437515,0.0378657864473,0.0392251272947,0.0381043931893,6945044.74293498,370343383.120662
CRO,2019-09-11T23:59:59Z,0.0385951842078,0.0374905219814,0.0381043931893,0.0377950678381,6310215.62574767,368372476.257646
CRO,2019-09-12T23:59:59Z,0.0408358109634,0.0375899603172,0.0377950678381,0.040394159137,9786379.14912308,394811404.715746
CRO,2019-09-13T23:59:59Z,0.0407262404133,0.0388058769725,0.0403175502289,0.039193545726,7714046.36730961,384150437.903466
CRO,2019-09-14T23:59:59Z,0.0400526890197,0.0389718357808,0.0391699314136,0.0397444690713,8028787.43376295,390639130.940517
CRO,2019-09-15T23:59:59Z,0.0401359467551,0.0386735990703,0.0395311414165,0.0391061750146,8568184.4894461,385436889.356229
CRO,2019-09-16T23:59:59Z,0.0398434950728,0.0382103557799,0.0390500717954,0.0390326167899,8837159.02548441,385781274.16319
CRO,2019-09-17T23:59:59Z,0.0395081573738,0.0378709636513,0.0390486906473,0.0384424821446,9980444.95775058,381001860.707097
CRO,2019-09-18T23:59:59Z,0.0396755676312,0.0376284503895,0.0381828071331,0.0389652168163,12337385.399322,387250202.742817
CRO,2019-09-19T23:59:59Z,0.03982809366,0.0383601096799,0.0389786034704,0.0394346092421,13750240.7868735,392995592.10449
CRO,2019-09-20T23:59:59Z,0.0403942116791,0.0390831827496,0.0394293900413,0.039397143913,10215951.4649946,400267786.330709
CRO,2019-09-21T23:59:59Z,0.0394703686726,0.0383564488483,0.0393684396771,0.0385783890133,8669072.46030356,393006328.258776
CRO,2019-09-22T23:59:59Z,0.0397962913034,0.0381196904911,0.0385619120986,0.0395899262235,4517260.65957534,404395730.419951
CRO,2019-09-23T23:59:59Z,0.0396208496213,0.0375527230821,0.0396018723818,0.0376016385858,8007445.0062651,385116325.789724
CRO,2019-09-24T23:59:59Z,0.0391730890255,0.0352638041003,0.0384105811617,0.0361208410006,7492762.1667561,370939595.481049
CRO,2019-09-25T23:59:59Z,0.0364167039257,0.0332532402061,0.0360007259722,0.0345872183768,4861543.97580632,356137796.528236
CRO,2019-09-26T23:59:59Z,0.0360519045741,0.0340142022505,0.0345496035244,0.034363538063,7108153.67475117,354776071.052251
CRO,2019-09-27T23:59:59Z,0.0353009194748,0.0335831147704,0.0342711592218,0.0351758909294,6162918.29397304,364126688.296575
CRO,2019-09-28T23:59:59Z,0.0353482019978,0.0345633216071,0.0352000805955,0.0348894489424,4418623.50062877,362117431.260619
CRO,2019-09-29T23:59:59Z,0.0357097307054,0.0346880676142,0.0349220683182,0.035163696374,4548466.78304717,365927233.042675
CRO,2019-09-30T23:59:59Z,0.0358749922419,0.034155268148,0.035163696374,0.0356769784548,6860999.91201937,372246099.402822
CRO,2019-10-01T23:59:59Z,0.0372313266176,0.0342036855606,0.0357230689059,0.0347727259622,5619515.8374145,363763996.25297
CRO,2019-10-02T23:59:59Z,0.0359435163131,0.0334549455465,0.0347727259622,0.0355048450188,6888512.87914504,372395566.247412
CRO,2019-10-03T23:59:59Z,0.0360545683385,0.0351008355378,0.0355057823385,0.0358665529993,5636749.92532314,376189370.956127
CRO,2019-10-04T23:59:59Z,0.0366050936367,0.0354800218489,0.0358226140954,0.036476166366,4791464.34535593,382583352.249779
CRO,2019-10-05T23:59:59Z,0.036476166366,0.035030527049,0.036476166366,0.035151860407,4977612.25474592,368693257.328213
CRO,2019-10-06T23:59:59Z,0.0358346063087,0.0341509009298,0.0351336300254,0.0344392619195,5660668.00608586,361219107.895393
CRO,2019-10-07T23:59:59Z,0.0360513015302,0.0340907211372,0.034467566294,0.0356768969995,7485613.69863521,374200147.981055
CRO,2019-10-08T23:59:59Z,0.0358118297286,0.0345759525578,0.0356673160033,0.0352012426517,7909624.85226369,369211207.173308
CRO,2019-10-09T23:59:59Z,0.0362460455701,0.0347891072133,0.0352012426517,0.0358513085248,9790570.19196472,376029477.997558
CRO,2019-10-10T23:59:59Z,0.0365757072812,0.0353149391406,0.035843800317,0.036475853155,10847272.1381929,382580067.109747
CRO,2019-10-11T23:59:59Z,0.0365230118799,0.0346935829635,0.0364787619965,0.0346935829635,11665622.5475256,363886575.649129
CRO,2019-10-12T23:59:59Z,0.0352230425399,0.0344432875104,0.0346863169406,0.0345908145696,8342161.72876463,372285616.166883
CRO,2019-10-13T23:59:59Z,0.0351665135395,0.0339304036973,0.0345968120206,0.0346556686301,7249730.12079733,373933082.068159
CRO,2019-10-14T23:59:59Z,0.034983397544,0.0340465907543,0.0346556686301,0.0344318150446,9247971.57084385,372461049.500718
CRO,2019-10-15T23:59:59Z,0.0348591609084,0.034059032267,0.0343877104763,0.0342950875098,9554639.59906715,371921611.122261
CRO,2019-10-16T23:59:59Z,0.0344435702912,0.0327477268254,0.0342950875098,0.0335633233093,8761803.89181875,364905355.248601
CRO,2019-10-17T23:59:59Z,0.0337741921288,0.0329865709424,0.0334949095721,0.0336505764427,10253346.9587522,366775917.665409
CRO,2019-10-18T23:59:59Z,0.0337971923013,0.0328894812717,0.033585198325,0.0331360432653,10406839.8147826,362075577.780196
CRO,2019-10-19T23:59:59Z,0.0336012230827,0.0328272385093,0.0332605306119,0.0330519649383,9917666.91741792,362062392.177999
CRO,2019-10-20T23:59:59Z,0.0340377684954,0.0330514175108,0.0330667672892,0.0335405371695,11591287.6048107,368333296.313461
CRO,2019-10-21T23:59:59Z,0.0339303914027,0.0329957682116,0.0335854837757,0.0334733603139,11895091.1416913,368512656.241154
CRO,2019-10-22T23:59:59Z,0.0342403508873,0.0331894443214,0.0335668362664,0.0337438858088,10739045.3945627,372415397.259679
CRO,2019-10-23T23:59:59Z,0.0338481564872,0.0312741426578,0.0336216460348,0.0317406248604,13516600.9243562,351175954.505705
CRO,2019-10-24T23:59:59Z,0.0325151085701,0.0310828419951,0.0318485022782,0.031634764759,7729146.3009755,350871431.961696
CRO,2019-10-25T23:59:59Z,0.0350191198015,0.0294940959525,0.031634764759,0.0346536741997,7375269.50033301,385304551.033194
CRO,2019-10-26T23:59:59Z,0.0395883642506,0.0345701286222,0.0346525980767,0.0364203503044,9963929.97806481,405945548.370048
CRO,2019-10-27T23:59:59Z,0.0370684928668,0.0353655125629,0.0364203503044,0.0356944994573,5273911.78322812,398833060.14618
CRO,2019-10-28T23:59:59Z,0.0371562949358,0.0354368262217,0.0357020061514,0.035858621683,7849624.19534984,401649310.449309
CRO,2019-10-29T23:59:59Z,0.0370031350271,0.035579773741,0.0357614393556,0.0365585316081,6121963.40849458,410490544.403278
CRO,2019-10-30T23:59:59Z,0.0367138333798,0.0355325715991,0.0366068976458,0.0361065314835,9478274.36892421,406404566.697843
CRO,2019-10-31T23:59:59Z,0.0374218404623,0.0357991321146,0.0360877079853,0.0369967341073,8513919.91209844,417438036.434423
CRO,2019-11-01T23:59:59Z,0.0381004929045,0.0359569507723,0.037018130817,0.0381004929045,18757436.1026937,430935711.983773
CRO,2019-11-02T23:59:59Z,0.0393815537252,0.0372917239103,0.0381004929045,0.03750400429,14861171.9590869,425216633.114475
CRO,2019-11-03T23:59:59Z,0.0382947319258,0.0369200540878,0.0374606488739,0.0380227796832,14471872.4792401,432140176.399475
CRO,2019-11-04T23:59:59Z,0.0383422468647,0.0362272895019,0.0380340847145,0.0374281786474,23562947.4213313,426407788.699833
CRO,2019-11-05T23:59:59Z,0.0375811812271,0.0365399522514,0.0374281786474,0.0369815318174,22236606.9695711,422332470.663549
CRO,2019-11-06T23:59:59Z,0.0375389265368,0.0362592384078,0.0370371641484,0.0363414565335,22637193.8761939,416018408.810432
CRO,2019-11-07T23:59:59Z,0.0411322710676,0.0361373415371,0.0363382768609,0.0382947346044,30794410.137579,439427708.04044503
CRO,2019-11-08T23:59:59Z,0.0387747700334,0.0362706970248,0.0383468585495,0.0374693516556,32991341.9080061,430983090.504366
CRO,2019-11-09T23:59:59Z,0.0377429224245,0.0349012228663,0.037303869044,0.035133379305200003,16305229.21829,405076633.541689
CRO,2019-11-10T23:59:59Z,0.0361518213419,0.0348692017649,0.0351387941218,0.035846805135,23804450.9674572,413302205.32363
CRO,2019-11-11T23:59:59Z,0.0362412264143,0.0345971735296,0.0358462793005,0.0350679073031,19830492.0883428,406243291.451895
CRO,2019-11-12T23:59:59Z,0.0357891883994,0.0348144154435,0.0351811782426,0.0351822258607,18448100.0117878,408531508.510319
CRO,2019-11-13T23:59:59Z,0.035775367768,0.034537716494,0.0352994828239,0.0349733180354,17437942.4525554,407063870.649473
CRO,2019-11-14T23:59:59Z,0.0412673523055,0.034513270259,0.0350386844008,0.0371918232563,21372421.5637682,433904604.656835
CRO,2019-11-15T23:59:59Z,0.0396119213733,0.0355701100152,0.0371918232563,0.0357818781923,34487949.7444778,418239505.920772
CRO,2019-11-16T23:59:59Z,0.0374938063374,0.0348650954779,0.0356777829575,0.0354175390907,13515995.7167031,414757172.383603
CRO,2019-11-17T23:59:59Z,0.0375627456469,0.0353355097749,0.0354175390907,0.0362099896595,15593484.0577055,424830810.187759
CRO,2019-11-18T23:59:59Z,0.0369981320372,0.0350141787603,0.0362465973373,0.035851968498,22644837.1308866,421416152.089277
CRO,2019-11-19T23:59:59Z,0.0360972090971,0.0330861172077,0.0359063596913,0.0338153081729,15953221.6430176,397476558.441458
CRO,2019-11-20T23:59:59Z,0.0345059091532,0.0325109210788,0.0338153081729,0.0337260852078,15380058.5840136,397906205.296408
CRO,2019-11-21T23:59:59Z,0.0341598469742,0.0315896299545,0.0337213136393,0.0321548605296,5231770.41764259,380073387.976815
CRO,2019-11-22T23:59:59Z,0.0321668817112,0.029300774686,0.0321548605296,0.0300964012406,5446138.57088912,356401858.344165
CRO,2019-11-23T23:59:59Z,0.0310015178531,0.0297461988472,0.0300842366794,0.030850046164,2204750.63248577,366002693.805046
CRO,2019-11-24T23:59:59Z,0.0312631464305,0.029666500059,0.0308788425566,0.0302448791306,2496050.85932878,358823036.333905
CRO,2019-11-25T23:59:59Z,0.0304157161234,0.0275911387671,0.0302701390478,0.0277501183948,3458925.82968094,330441820.77607
CRO,2019-11-26T23:59:59Z,0.0307825105154,0.0272124882444,0.0278113895763,0.0276802898449,3850478.69307173,330217010.268428
CRO,2019-11-27T23:59:59Z,0.0288039820892,0.0265943913704,0.0274627430525,0.028306302448,4811446.47063953,338305552.636508
CRO,2019-11-28T23:59:59Z,0.0294430242976,0.0272715146232,0.0282333542434,0.0274089511709,4179157.49169627,328181514.887371
CRO,2019-11-29T23:59:59Z,0.0287921793278,0.0271023654156,0.0272507895379,0.0283573008818,3876162.51534494,340158125.189445
CRO,2019-11-30T23:59:59Z,0.0288049169451,0.0269513923969,0.0283580105391,0.0272134060512,4755668.88579244,327033068.701133
CRO,2019-12-01T23:59:59Z,0.0273788775272,0.0260118153358,0.0273515369798,0.0264692383943,5390894.73406003,318670292.011011
CRO,2019-12-02T23:59:59Z,0.0268516278463,0.0256250351811,0.0264667624656,0.0258693950715,4190033.41183269,312015617.08612
CRO,2019-12-03T23:59:59Z,0.0265910283021,0.0256086576935,0.0258693950715,0.0260506527245,4625967.11386587,314772772.783435
CRO,2019-12-04T23:59:59Z,0.0270138276322,0.0253512841458,0.025989244366,0.0262428276483,1447408.06494967,317670027.833987
CRO,2019-12-05T23:59:59Z,0.030667843282,0.0262060076689,0.0263083533868,0.0296390029211,5870201.53942603,359430429.031312
CRO,2019-12-06T23:59:59Z,0.0298671277596,0.0290516499227,0.0296076125081,0.0297673646149,5876245.7983358,361639499.061201
CRO,2019-12-07T23:59:59Z,0.0300353044904,0.0294398479157,0.0297997755907,0.0297826009263,6380389.0495491,362477372.187033
CRO,2019-12-08T23:59:59Z,0.0301066704333,0.029164649529,0.0297826009263,0.0296701140554,5900045.17810045,361108319.649605
CRO,2019-12-09T23:59:59Z,0.0299925594089,0.0292201461747,0.0296701140554,0.0295808561986,4753813.97903009,361318677.311666
CRO,2019-12-10T23:59:59Z,0.0297759536249,0.0289629882235,0.0296166512827,0.0291237070342,3322247.42790456,356373105.526252
CRO,2019-12-11T23:59:59Z,0.0294364917666,0.0287496517063,0.0291007253832,0.0289960977586,4636531.37493803,355447141.747661
CRO,2019-12-12T23:59:59Z,0.0296395870743,0.0288705174485,0.0289974515542,0.0295057333866,2702435.08476643,362341184.337545
CRO,2019-12-13T23:59:59Z,0.0297610985692,0.0291544264122,0.0293212842879,0.0294946224421,2620959.52171398,362851195.358473
CRO,2019-12-14T23:59:59Z,0.0304370533481,0.0294874155791,0.0294874155791,0.0298330248785,8915844.61260171,367668192.452381
CRO,2019-12-15T23:59:59Z,0.0308603810731,0.0295611301575,0.0298330248785,0.0306066763523,9832909.68716448,377873659.914835
CRO,2019-12-16T23:59:59Z,0.0321116808858,0.0302048882563,0.0306066763523,0.0308744175682,8094699.6146428,381855924.316104
CRO,2019-12-17T23:59:59Z,0.0324227792286,0.0303296879412,0.0308744175682,0.0305719847915,6872780.67777339,378785495.585646
CRO,2019-12-18T23:59:59Z,0.0336122310186,0.0300051700391,0.0305719847915,0.0332455704505,4378500.84513945,412639769.856388
CRO,2019-12-19T23:59:59Z,0.0336430715041,0.0323075128307,0.0332455704505,0.0333306778981,5710471.482899,414426648.02066803
CRO,2019-12-20T23:59:59Z,0.0363960421986,0.0321935300248,0.0333306778981,0.0353966185205,14276612.0795603,440889936.074064
CRO,2019-12-21T23:59:59Z,0.0353966185205,0.0337577684895,0.0353966185205,0.0340986390035,9484378.27507729,425470049.958742
CRO,2019-12-22T23:59:59Z,0.0356875268309,0.0340589473925,0.0340993852741,0.0356586092907,7934626.35402235,444934775.10396
CRO,2019-12-23T23:59:59Z,0.0373409374506,0.0349130156361,0.0356733269007,0.0349927449753,7398717.65847087,436626369.495457
CRO,2019-12-24T23:59:59Z,0.0371149242519,0.034697926297,0.0349931916787,0.035003300394,7171267.47829563,436758076.057739
CRO,2019-12-25T23:59:59Z,0.0352944275124,0.0345003436187,0.0349183617305,0.0349198919839,6155648.51791345,435717337.147057
CRO,2019-12-26T23:59:59Z,0.0355479402916,0.0345567765972,0.0349211415029,0.035339277003,7033277.78269831,440950266.38538003
CRO,2019-12-27T23:59:59Z,0.0360161147496,0.0349987713327,0.0355380235359,0.0355758095637,8576912.77180215,443901631.113091
CRO,2019-12-28T23:59:59Z,0.0371152045301,0.033193903951,0.0355643369516,0.0340168950161,26571504.1700033,429669109.559524
CRO,2019-12-29T23:59:59Z,0.0353441858853,0.0334732971383,0.034010609105,0.0348748318204,8313354.98709319,441270132.30287
CRO,2019-12-30T23:59:59Z,0.0367560852292,0.0337923131553,0.0347912403287,0.0339303110088,11412485.13987,430062818.713367
CRO,2019-12-31T23:59:59Z,0.0342345040434,0.0332721715617,0.033923293346,0.0335762359285,10647160.793809,426310874.989894
CRO,2020-01-01T23:59:59Z,0.0341963181294,0.0335762359285,0.0335762359285,0.0339726967622,11329574.4676932,431344660.351475
CRO,2020-01-02T23:59:59Z,0.0339726967622,0.0325775505455,0.0339726967622,0.0328584191092,10238184.5108509,418637264.833287
CRO,2020-01-03T23:59:59Z,0.0349303451518,0.0327165832336,0.0329645805614,0.0346663589819,13517005.7585763,442431385.179958
CRO,2020-01-04T23:59:59Z,0.0348913071207,0.0341950444116,0.0345982874967,0.0346885198133,9840614.46778518,443474510.380264
CRO,2020-01-05T23:59:59Z,0.0353369537564,0.0345978641947,0.0347983527352,0.034618201357,7626232.69826218,443334280.939918
CRO,2020-01-06T23:59:59Z,0.0365426878753,0.0346055185722,0.0347149703001,0.0365293688132,10044474.8609006,468610085.588146
CRO,2020-01-07T23:59:59Z,0.0383777393589,0.0365901042921,0.03662361194,0.0382186679393,5271186.64398453,491118608.743279
CRO,2020-01-08T23:59:59Z,0.0418652816945,0.0381951213492,0.0382186679393,0.0401915990043,6041244.6644258,517352135.128411
CRO,2020-01-09T23:59:59Z,0.0403102148328,0.0385069168385,0.0402610821739,0.0387405243191,11042954.4516196,499522797.133672
CRO,2020-01-10T23:59:59Z,0.0404585264378,0.0381212839725,0.0386867285654,0.0404585264378,15037914.5556443,522561588.502105
CRO,2020-01-11T23:59:59Z,0.0411117115008,0.0397655627213,0.0405127801223,0.040249412089,15910131.1567766,520742850.287546
CRO,2020-01-12T23:59:59Z,0.0413272415625,0.040016354638,0.0402534460448,0.041116383322,15933826.55973,532860818.011418
CRO,2020-01-13T23:59:59Z,0.0414947915525,0.0402871852302,0.0410899011699,0.0412090628362,7392187.85085963,534965139.923822
CRO,2020-01-14T23:59:59Z,0.0438929671666,0.0411437708677,0.0412017033312,0.0437010110009,6228652.04392862,568272781.408049
CRO,2020-01-15T23:59:59Z,0.0458261188444,0.0429030540728,0.0436246264029,0.0455784700195,11692085.8011157,593685587.112446
CRO,2020-01-16T23:59:59Z,0.0461543096434,0.0445571450513,0.0455751703669,0.0461190886073,16061791.5343543,601738282.130133
CRO,2020-01-17T23:59:59Z,0.0472077604222,0.0457043820862,0.046083800033,0.0471384454185,19425074.9438755,616071499.894206
CRO,2020-01-18T23:59:59Z,0.0554525892353,0.0467206254227,0.0471028771216,0.0473182610721,9781479.23462122,618421583.746872
CRO,2020-01-19T23:59:59Z,0.0484446783311,0.0462125146303,0.0473182610721,0.0463728592019,8578536.4475494,606065742.500815
CRO,2020-01-20T23:59:59Z,0.047604802951,0.0460846521066,0.0464579466061,0.0471574602025,16776457.1286765,616320011.833771
CRO,2020-01-21T23:59:59Z,0.0476950008163,0.0463047362769,0.0471404306568,0.0476377460295,18718214.2397366,622597062.491485
CRO,2020-01-22T23:59:59Z,0.0482757704647,0.0472681036328,0.0475292054056,0.0480930263268,16110724.4546329,633817774.358039
CRO,2020-01-23T23:59:59Z,0.0482140600537,0.0457038193979,0.0480883627512,0.0464850693602,12561724.3192482,613645367.672776
CRO,2020-01-24T23:59:59Z,0.0471279014342,0.0456202940389,0.0465158143497,0.0466901425018,19098843.1220557,616352520.423303
CRO,2020-01-25T23:59:59Z,0.046740780348,0.0455545329645,0.0467389242609,0.0462230971012,18470753.407433,610187094.609903
CRO,2020-01-26T23:59:59Z,0.0474971826519,0.045836915287,0.0462740067955,0.0474080796561,10759313.1171693,628947190.104262
CRO,2020-01-27T23:59:59Z,0.0494384685582,0.0473438146471,0.0474442528639,0.0490848337943,10449071.1365396,652267960.311285
CRO,2020-01-28T23:59:59Z,0.0523693026112,0.0487106467251,0.049065537157,0.0523237618637,10067207.5292913,696455551.747421
CRO,2020-01-29T23:59:59Z,0.0535440364404,0.0511859799108,0.0523449437338,0.052037907981,6290559.00819199,693791249.876364
CRO,2020-01-30T23:59:59Z,0.0531054089994,0.0513916933115,0.0520504320161,0.0528982186387,4999481.99618299,706420685.985124
CRO,2020-01-31T23:59:59Z,0.0536012658961,0.0519956164824,0.0528808896231,0.0532836297746,5277591.35733577,712735456.902802
CRO,2020-02-01T23:59:59Z,0.054128762973,0.0524482252021,0.053205008573,0.0526417059366,3654612.51981092,705302710.315851
CRO,2020-02-02T23:59:59Z,0.05520103519,0.0514970476354,0.0526768434173,0.0541874182416,14742141.8246263,727200101.424942
CRO,2020-02-03T23:59:59Z,0.0552788022481,0.0530398247324,0.0541874182416,0.0535520697811,10608955.4233737,719847411.057545
CRO,2020-02-04T23:59:59Z,0.0562193275666,0.0533991631325,0.0536426975118,0.0559105604702,15316509.150828,752775701.380968
CRO,2020-02-05T23:59:59Z,0.0587947563003,0.0556745660788,0.055890408867,0.0582361028887,23670041.9137299,785363042.335552
CRO,2020-02-06T23:59:59Z,0.0594864381671,0.0577319903995,0.0582361028887,0.0589764454006,18881271.9410747,796639820.931756
CRO,2020-02-07T23:59:59Z,0.0597027745726,0.0588005476055,0.059049417757,0.0592078928276,19060486.1661012,801063865.060177
CRO,2020-02-08T23:59:59Z,0.059539113295,0.0582707637988,0.0592264334386,0.0593964129806,12449261.9552778,804916321.661301
CRO,2020-02-09T23:59:59Z,0.0619519326735,0.0588121992733,0.059367198515,0.0616076559314,19795985.0147104,836232502.382101
CRO,2020-02-10T23:59:59Z,0.0677833604157,0.0591393749882,0.0617062036028,0.0605724925468,22275328.7069882,823509311.91252
CRO,2020-02-11T23:59:59Z,0.0629738576692,0.059314473228,0.0604747174338,0.0624461928507,20457660.9534572,850351764.01533
CRO,2020-02-12T23:59:59Z,0.0645044363062,0.0624426039956,0.0626413653937,0.0642186026576,13533523.8792134,875894822.549093
CRO,2020-02-13T23:59:59Z,0.0670849605661,0.0635722805866,0.0642186026576,0.0662081193249,9614061.41210718,904481513.224823
CRO,2020-02-14T23:59:59Z,0.0872808525292,0.0648212348719,0.06622550037,0.0692859112882,29073233.8003043,948046400.758999
CRO,2020-02-15T23:59:59Z,0.0713326693498,0.0623242777418,0.0692859112882,0.0625867189047,23132336.1517161,857752411.509435
